1.277338,-0.720785,0.188635
1.268663,-0.714387,0.178230
1.269521,-0.715020,0.169360
1.279934,-0.722700,0.161806
1.273718,-0.721621,0.170174
1.274535,-0.722226,0.161255
1.268163,-0.721007,0.187607
1.262693,-0.716940,0.177740
1.259561,-0.714612,0.168313
1.260368,-0.715212,0.159492
1.265123,-0.718746,0.151185
1.259464,-0.718021,0.195411
1.253250,-0.713383,0.185423
1.254140,-0.714047,0.176639
1.254987,-0.714680,0.167848
1.257384,-0.716469,0.159271
1.258942,-0.717632,0.150560
1.258876,-0.721032,0.195546
1.247910,-0.712814,0.184780
1.248796,-0.713478,0.176027
1.249639,-0.714109,0.167266
1.255211,-0.718285,0.159161
1.258358,-0.720644,0.150664
1.251931,-0.719304,0.194604
1.249694,-0.717621,0.185294
1.250581,-0.718288,0.176516
1.251425,-0.718923,0.167731
1.253814,-0.720721,0.159161
1.254573,-0.721292,0.150352
1.256083,-0.722429,0.141635
1.256756,-0.722935,0.132808
1.247369,-0.719344,0.194065
1.243551,-0.716459,0.184523
1.249184,-0.720715,0.176516
1.250026,-0.721352,0.167731
1.246068,-0.718361,0.158279
1.249202,-0.720729,0.149831
1.252296,-0.723067,0.141341
1.253761,-0.724173,0.132625
1.247367,-0.722824,0.203251
1.247549,-0.722963,0.194335
1.248478,-0.723667,0.185551
1.248573,-0.723739,0.176639
1.248623,-0.723777,0.167731
1.247838,-0.723182,0.158720
1.248593,-0.723754,0.149935
1.249304,-0.724294,0.141145
1.249973,-0.724801,0.132349
1.250598,-0.725275,0.123548
1.241235,-0.721645,0.202407
1.242202,-0.722382,0.193662
1.243126,-0.723085,0.184909
1.247165,-0.726162,0.176639
1.248006,-0.726802,0.167848
1.249594,-0.728012,0.159161
1.250350,-0.728588,0.150352
1.250270,-0.728527,0.141439
1.251732,-0.729640,0.132717
1.243764,-0.727061,0.203111
1.244732,-0.727802,0.194335
1.245658,-0.728510,0.185551
1.245753,-0.728582,0.176639
1.246592,-0.729224,0.167848
1.241862,-0.725607,0.158279
1.242612,-0.726181,0.149519
1.243320,-0.726722,0.140753
1.241612,-0.725415,0.131706
1.242909,-0.729904,0.212172
1.242350,-0.729475,0.203111
1.240959,-0.728407,0.193931
1.238735,-0.726699,0.184652
1.238825,-0.726769,0.175782
1.239660,-0.727409,0.167034
1.238874,-0.726806,0.158059
1.238834,-0.726775,0.149206
1.237170,-0.725498,0.140165
1.236252,-0.724793,0.131246
1.236869,-0.725267,0.122519
1.237444,-0.725708,0.113787
1.238356,-0.729900,0.211585
1.233090,-0.725841,0.201704
1.234049,-0.726580,0.192989
1.237322,-0.729103,0.184652
1.235054,-0.727355,0.175415
1.235885,-0.727996,0.166685
1.239822,-0.731031,0.158389
1.236632,-0.728572,0.149102
1.236547,-0.728506,0.140263
1.237208,-0.729016,0.131522
1.240193,-0.731317,0.123033
1.240770,-0.731761,0.114265
1.238501,-0.733514,0.211879
1.234810,-0.730658,0.202267
1.235770,-0.731401,0.193527
1.236688,-0.732111,0.184780
1.242272,-0.736434,0.176761
1.237492,-0.732733,0.140557
1.232640,-0.728978,0.131154
1.233256,-0.729455,0.122433
1.233828,-0.729898,0.113707
1.239091,-0.733971,0.105418
1.232607,-0.732446,0.202126
1.233565,-0.733191,0.193392
1.229783,-0.730252,0.183881
1.235355,-0.734582,0.175904
1.232138,-0.732082,0.140066
1.231223,-0.731370,0.131154
1.231837,-0.731848,0.122433
1.230048,-0.730457,0.113468
1.232939,-0.732704,0.104977
1.237365,-0.736144,0.096580
1.224157,-0.729357,0.200860
1.225108,-0.730099,0.192181
1.223671,-0.728978,0.183110
1.219841,-0.725989,0.173701
1.220661,-0.726629,0.165056
1.221438,-0.727235,0.156405
1.222174,-0.727809,0.147749
1.225221,-0.730187,0.139380
1.226660,-0.731310,0.130786
1.227271,-0.731787,0.122090
1.229413,-0.733458,0.113547
1.231514,-0.735097,0.104977
1.223065,-0.731949,0.218653
1.223321,-0.732150,0.209825
1.221976,-0.731095,0.200719
1.220584,-0.730005,0.191643
1.221489,-0.730714,0.182981
1.218445,-0.728330,0.173701
1.219263,-0.728971,0.165056
1.220040,-0.729579,0.156405
1.220774,-0.730155,0.147749
1.223817,-0.732538,0.139380
1.229957,-0.737348,0.131338
1.226649,-0.734756,0.122175
1.227218,-0.735202,0.113468
1.227745,-0.735615,0.104756
1.228230,-0.735995,0.096040
1.228673,-0.736341,0.087321
1.216980,-0.730657,0.217736
1.218010,-0.731466,0.209091
1.218997,-0.732243,0.200438
1.219943,-0.732987,0.191778
1.223186,-0.735537,0.183495
1.224050,-0.736216,0.174802
1.224872,-0.736863,0.166103
1.225652,-0.737476,0.157397
1.226390,-0.738057,0.148686
1.221610,-0.734298,0.139282
1.226175,-0.737888,0.131062
1.226786,-0.738368,0.122347
1.227355,-0.738816,0.113627
1.227882,-0.739230,0.104903
1.231504,-0.742079,0.096445
1.234301,-0.744279,0.087873
1.217363,-0.734443,0.209238
1.218350,-0.735222,0.200579
1.216962,-0.734126,0.191508
1.217864,-0.734838,0.182853
1.221060,-0.737362,0.174558
1.217982,-0.734931,0.165289
1.218757,-0.735543,0.156626
1.219491,-0.736122,0.147957
1.220182,-0.736668,0.139282
1.220832,-0.737182,0.130603
1.223786,-0.739514,0.122175
1.224353,-0.739962,0.113468
1.224879,-0.740377,0.104756
1.225362,-0.740759,0.096040
1.225804,-0.741107,0.087321
1.228554,-0.743279,0.078764
1.210262,-0.732307,0.216972
1.211284,-0.733118,0.208357
1.213041,-0.734511,0.199875
1.213205,-0.734641,0.191105
1.212549,-0.734120,0.182210
1.213404,-0.734799,0.173578
1.213440,-0.734827,0.164824
1.214211,-0.735439,0.156185
1.215721,-0.736635,0.147644
1.219530,-0.739655,0.139380
1.220179,-0.740169,0.130695
1.220786,-0.740651,0.122004
1.223696,-0.742957,0.113547
1.224221,-0.743373,0.104830
1.224704,-0.743756,0.096108
1.225927,-0.744726,0.087443
1.227109,-0.745663,0.078764
1.215500,-0.739959,0.227167
1.204198,-0.730963,0.216055
1.205215,-0.731772,0.207477
1.206190,-0.732549,0.198891
1.207900,-0.733909,0.190432
1.208793,-0.734621,0.181825
1.218187,-0.742098,0.174558
1.219005,-0.742748,0.165870
1.212003,-0.737176,0.156075
1.217401,-0.741472,0.148061
1.227435,-0.749458,0.140557
1.220298,-0.743777,0.130878
1.220125,-0.743640,0.122090
1.221471,-0.744711,0.113468
1.225116,-0.747612,0.105050
1.225599,-0.747997,0.096310
1.226040,-0.748348,0.087566
1.215457,-0.743789,0.227485
1.208808,-0.738473,0.217278
1.209828,-0.739289,0.208651
1.210808,-0.740072,0.200016
1.211746,-0.740821,0.191374
1.217412,-0.745351,0.157067
1.215813,-0.744073,0.148061
1.217279,-0.745245,0.139478
1.217149,-0.745141,0.130695
1.216976,-0.745003,0.121918
1.217540,-0.745454,0.113229
1.218062,-0.745871,0.104535
1.213866,-0.742517,0.095433
1.214303,-0.742866,0.086769
1.219377,-0.746922,0.078432
1.219732,-0.747206,0.069725
1.207226,-0.741056,0.217278
1.208245,-0.741874,0.208651
1.205363,-0.739559,0.199313
1.204750,-0.739068,0.190432
1.205641,-0.739783,0.181825
1.208038,-0.741708,0.173456
1.208847,-0.742357,0.164824
1.208065,-0.741729,0.155964
1.208015,-0.741689,0.147228
1.208699,-0.742238,0.138596
1.209342,-0.742754,0.129959
1.209943,-0.743237,0.121317
1.210502,-0.743686,0.112671
1.211021,-0.744102,0.104020
1.208386,-0.741987,0.095096
1.208820,-0.742336,0.086462
1.209213,-0.742651,0.077825
1.211123,-0.744184,0.069284
1.208104,-0.745583,0.235496
1.209208,-0.746474,0.226849
1.210271,-0.747331,0.218194
1.209752,-0.746913,0.209238
1.212273,-0.748945,0.200860
1.213211,-0.749702,0.192181
1.211020,-0.747935,0.182981
1.208784,-0.746131,0.173823
1.212686,-0.749278,0.165638
1.213456,-0.749900,0.156956
1.218830,-0.754233,0.148894
1.219520,-0.754790,0.140165
1.221719,-0.756563,0.131614
1.209920,-0.747048,0.095366
1.207247,-0.744892,0.086462
1.207639,-0.745208,0.077825
1.207212,-0.744865,0.069136
1.207522,-0.745114,0.060500
1.208568,-0.745958,0.051898
1.205741,-0.747544,0.235331
1.203006,-0.745329,0.225896
1.204063,-0.746185,0.217278
1.208153,-0.749498,0.209238
1.202975,-0.745304,0.199453
1.205445,-0.747305,0.191105
1.210960,-0.751771,0.183238
1.211813,-0.752462,0.174558
1.208765,-0.749994,0.165289
1.209533,-0.750615,0.156626
1.210944,-0.751758,0.139282
1.206944,-0.748519,0.130051
1.207544,-0.749005,0.121403
1.208102,-0.749457,0.112751
1.206294,-0.747992,0.103873
1.206769,-0.748377,0.095231
1.201773,-0.744330,0.086156
1.202163,-0.744646,0.077549
1.202513,-0.744929,0.068940
1.204373,-0.746437,0.060414
1.204641,-0.746653,0.051788
1.217295,-0.756902,0.043650
1.198930,-0.745528,0.234177
1.200025,-0.746418,0.225579
1.199545,-0.746027,0.216666
1.200556,-0.746849,0.208064
1.201526,-0.747638,0.199453
1.203223,-0.749019,0.190970
1.198726,-0.745362,0.181439
1.201109,-0.747300,0.173089
1.201913,-0.747953,0.164475
1.202675,-0.748573,0.155854
1.198767,-0.745395,0.146603
1.199444,-0.745946,0.138008
1.200081,-0.746463,0.129408
1.200676,-0.746948,0.120803
1.200458,-0.746770,0.112113
1.200971,-0.747187,0.103505
1.202217,-0.748201,0.094961
1.203423,-0.749181,0.086401
1.203814,-0.749499,0.077770
1.204164,-0.749783,0.069136
1.204472,-0.750034,0.060500
1.213268,-0.757187,0.052266
1.213496,-0.757373,0.043558
1.197873,-0.748175,0.243108
1.198244,-0.748478,0.234342
1.195514,-0.746249,0.224943
1.200390,-0.750230,0.217125
1.197571,-0.747928,0.207770
