1.303585,-0.415978,0.167335
1.304491,-0.416404,0.159008
1.300094,-0.417013,0.175400
1.301044,-0.417462,0.167091
1.301050,-0.417465,0.158659
1.301907,-0.417870,0.150343
1.291291,-0.415485,0.174243
1.292234,-0.415933,0.165989
1.293131,-0.416358,0.157728
1.295779,-0.417614,0.149682
1.295917,-0.420354,0.175014
1.294175,-0.419524,0.166356
1.290591,-0.417816,0.157495
1.291440,-0.418221,0.149241
1.296733,-0.420743,0.141501
1.293945,-0.423232,0.174886
1.293100,-0.422827,0.166356
1.293998,-0.423257,0.158077
1.293057,-0.422806,0.149572
1.295655,-0.424052,0.141501
1.296415,-0.424417,0.133205
1.288681,-0.423180,0.182626
1.287881,-0.422795,0.174115
1.287032,-0.422386,0.165622
1.287925,-0.422816,0.157379
1.287877,-0.422793,0.149020
1.289574,-0.423610,0.140877
1.291227,-0.424406,0.132715
1.292298,-0.427897,0.183299
1.283469,-0.423622,0.173601
1.284405,-0.424075,0.165377
1.285295,-0.424506,0.157146
1.287035,-0.425349,0.149020
1.288731,-0.426169,0.140877
1.290382,-0.426969,0.132715
1.293780,-0.428614,0.124720
1.281728,-0.425440,0.181819
1.280033,-0.424616,0.173215
1.280967,-0.425070,0.165010
1.284534,-0.426805,0.157146
1.286272,-0.427650,0.149020
1.288860,-0.428909,0.140981
1.291406,-0.430147,0.132911
1.292116,-0.430493,0.124629
1.285426,-0.429880,0.182491
1.283736,-0.429054,0.173858
1.287347,-0.430818,0.165989
1.288240,-0.431254,0.157728
1.283728,-0.429050,0.148800
1.280058,-0.427257,0.140044
1.277231,-0.425876,0.131441
1.277933,-0.426219,0.123250
1.278590,-0.426540,0.115054
1.290395,-0.436177,0.191858
1.291429,-0.436685,0.183568
1.282628,-0.432357,0.173858
1.281781,-0.431941,0.165377
1.282669,-0.432378,0.157146
1.283512,-0.432792,0.148910
1.281631,-0.431867,0.140356
1.282381,-0.432236,0.132127
1.285767,-0.433901,0.124169
1.294475,-0.438183,0.116684
1.288687,-0.438159,0.191717
1.289719,-0.438669,0.183434
1.281814,-0.434763,0.173858
1.282748,-0.435225,0.165622
1.280965,-0.434344,0.157030
1.285370,-0.436520,0.149241
1.280819,-0.434271,0.140356
1.281568,-0.434642,0.132127
1.282272,-0.434990,0.123893
1.288291,-0.437963,0.116170
1.291588,-0.439592,0.108129
1.286918,-0.440304,0.191577
1.287061,-0.440375,0.183164
1.282715,-0.438217,0.174115
1.281872,-0.437798,0.165622
1.282759,-0.438239,0.157379
1.280931,-0.437331,0.148800
1.281726,-0.437726,0.140564
1.282476,-0.438098,0.132323
1.289423,-0.441548,0.124720
1.297225,-0.445422,0.117113
1.288796,-0.443903,0.191998
1.280074,-0.439553,0.182222
1.278389,-0.438713,0.173601
1.279320,-0.439177,0.165377
1.280205,-0.439619,0.157146
1.281935,-0.440481,0.149020
1.280061,-0.439546,0.140460
1.283481,-0.441252,0.132519
1.279730,-0.439382,0.123801
1.284845,-0.441933,0.115998
1.285460,-0.442239,0.107731
1.281618,-0.443011,0.199407
1.279148,-0.441773,0.190592
1.274855,-0.439623,0.181549
1.275829,-0.440111,0.173344
1.276757,-0.440576,0.165132
1.277641,-0.441018,0.156914
1.277590,-0.440993,0.148580
1.278383,-0.441390,0.140356
1.279130,-0.441765,0.132127
1.278942,-0.441670,0.123801
1.279599,-0.441999,0.115569
1.280210,-0.442306,0.107332
1.280777,-0.442589,0.099091
1.286134,-0.447943,0.200287
1.276597,-0.443143,0.190311
1.277617,-0.443657,0.182088
1.280365,-0.445039,0.174115
1.279523,-0.444616,0.165622
1.280408,-0.445061,0.157379
