1.082397,-0.275649,0.054171
1.082683,-0.275773,0.047404
1.090264,-0.279063,0.040930
1.090476,-0.279155,0.034110
1.078246,-0.275965,0.053974
1.078531,-0.276089,0.047232
1.078777,-0.276196,0.040488
1.081735,-0.277486,0.033834
1.084745,-0.280958,0.061156
1.085069,-0.281100,0.054367
1.085356,-0.281225,0.047576
1.085604,-0.281334,0.040782
1.085814,-0.281426,0.033988
1.079671,-0.280886,0.060880
1.079994,-0.281028,0.054122
1.080279,-0.281154,0.047361
1.083270,-0.282471,0.040709
1.084394,-0.282966,0.033957
1.089140,-0.285055,0.027290
1.075621,-0.282165,0.053925
1.084124,-0.285935,0.047576
1.084372,-0.286045,0.040782
1.084582,-0.286138,0.033988
1.081778,-0.286846,0.067882
1.077579,-0.284976,0.060825
1.077901,-0.285120,0.054073
1.080011,-0.286059,0.047404
1.080257,-0.286169,0.040635
1.080466,-0.286262,0.033865
1.077563,-0.287362,0.067637
1.075189,-0.286299,0.060715
1.075510,-0.286443,0.053974
1.078529,-0.287795,0.047361
1.078775,-0.287905,0.040598
1.077159,-0.287181,0.033773
1.079154,-0.288074,0.027069
1.076214,-0.288915,0.081142
1.076649,-0.289111,0.074391
1.077957,-0.289699,0.067698
1.077406,-0.289451,0.060880
1.073174,-0.287547,0.053876
1.076190,-0.288904,0.047275
1.073701,-0.287785,0.040414
1.072086,-0.287058,0.033620
1.072255,-0.287134,0.026897
1.076946,-0.289244,0.020266
1.071158,-0.288763,0.080774
1.071591,-0.288958,0.074053
1.073805,-0.289959,0.067453
1.074164,-0.290121,0.060715
1.074484,-0.290266,0.053974
1.074767,-0.290394,0.047232
1.071370,-0.288858,0.040341
1.071577,-0.288952,0.033620
1.071746,-0.289028,0.026897
1.077344,-0.291558,0.020284
1.072227,-0.292345,0.080921
1.072660,-0.292542,0.074188
1.069421,-0.291069,0.067208
1.070687,-0.291645,0.060549
1.071006,-0.291790,0.053827
1.074016,-0.293160,0.047232
1.074261,-0.293271,0.040488
1.074468,-0.293365,0.033742
1.080097,-0.295927,0.027143
1.068048,-0.292698,0.080627
1.068480,-0.292895,0.073919
1.067966,-0.292660,0.067146
1.069230,-0.293238,0.060494
1.069548,-0.293384,0.053778
1.069830,-0.293512,0.047060
1.069165,-0.293208,0.040304
1.065735,-0.291640,0.033466
1.065903,-0.291716,0.026774
1.066034,-0.291776,0.020082
1.073331,-0.297540,0.087890
1.072896,-0.297340,0.081068
1.073329,-0.297539,0.074323
1.074631,-0.298138,0.067637
1.074989,-0.298303,0.060880
1.073495,-0.297616,0.054024
1.071054,-0.296494,0.047146
1.071298,-0.296606,0.040414
1.071505,-0.296701,0.033681
1.071674,-0.296778,0.026946
1.072714,-0.297256,0.020229
1.067772,-0.297113,0.094205
1.073708,-0.299854,0.087969
1.068747,-0.297563,0.080774
1.069178,-0.297762,0.074053
1.075009,-0.300455,0.067698
1.075367,-0.300621,0.060936
1.070247,-0.298256,0.053876
1.070529,-0.298386,0.047146
1.066236,-0.296403,0.040230
1.064627,-0.295660,0.033466
1.066610,-0.296576,0.026824
1.066741,-0.296636,0.020119
1.069046,-0.299861,0.094377
1.068649,-0.299677,0.087571
1.069117,-0.299894,0.080847
1.064119,-0.297574,0.073716
1.069943,-0.300277,0.067391
1.070299,-0.300442,0.060660
1.070618,-0.300590,0.053925
1.069087,-0.299880,0.047103
1.069330,-0.299993,0.040378
1.069536,-0.300088,0.033650
1.069705,-0.300167,0.026922
1.069836,-0.300227,0.020192
1.074465,-0.302375,0.013523
1.073030,-0.303855,0.094806
1.073538,-0.304092,0.088049
1.068586,-0.301783,0.080847
1.064495,-0.299876,0.073784
1.069410,-0.302167,0.067391
1.073386,-0.304021,0.060880
1.073706,-0.304170,0.054122
1.073988,-0.304302,0.047361
1.074233,-0.304416,0.040598
1.069910,-0.302400,0.033681
1.070079,-0.302479,0.026946
1.070210,-0.302540,0.020211
1.071210,-0.303006,0.013486
1.065627,-0.302562,0.100916
1.066169,-0.302816,0.094205
1.066674,-0.303052,0.087491
1.063529,-0.301579,0.080480
1.068475,-0.303896,0.074121
1.068868,-0.304080,0.067391
